[2026-05-21 18:14:01] SENSOR #4 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:15:01] SENSOR #1 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:15:01] SENSOR #2 OVERSTAY — Occupied for 0.1 hours
[2026-05-21 18:15:01] SENSOR #4 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:16:01] SENSOR #1 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:16:01] SENSOR #2 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:16:01] SENSOR #4 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:17:01] SENSOR #1 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:17:01] SENSOR #2 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:18:01] SENSOR #1 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:19:01] SENSOR #1 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:20:01] SENSOR #1 OVERSTAY — Occupied for 0.2 hours
[2026-05-21 18:21:01] SENSOR #1 OVERSTAY — Occupied for 0.3 hours
[2026-05-21 18:22:01] SENSOR #1 OVERSTAY — Occupied for 0.3 hours
[2026-05-21 18:23:01] SENSOR #1 OVERSTAY — Occupied for 0.3 hours
[2026-05-21 18:24:01] SENSOR #1 OVERSTAY — Occupied for 0.3 hours
[2026-05-21 18:25:01] SENSOR #1 OVERSTAY — Occupied for 0.3 hours
[2026-05-21 18:26:01] SENSOR #1 OVERSTAY — Occupied for 0.3 hours
[2026-05-21 18:27:01] SENSOR #1 OVERSTAY — Occupied for 0.4 hours
[2026-05-21 18:28:02] SENSOR #1 OVERSTAY — Occupied for 0.4 hours
[2026-05-22 07:57:01] SENSOR #1 OVERSTAY — Occupied for 13.9 hours
[2026-05-22 07:58:01] SENSOR #1 OVERSTAY — Occupied for 13.9 hours
[2026-05-22 07:59:01] SENSOR #1 OVERSTAY — Occupied for 13.9 hours
[2026-05-22 08:00:01] SENSOR #1 OVERSTAY — Occupied for 13.9 hours
[2026-05-22 08:01:01] SENSOR #1 OVERSTAY — Occupied for 13.9 hours
[2026-05-22 08:02:01] SENSOR #1 OVERSTAY — Occupied for 13.9 hours
[2026-05-22 08:03:01] SENSOR #1 OVERSTAY — Occupied for 14.0 hours
[2026-05-22 08:04:01] SENSOR #1 OVERSTAY — Occupied for 14.0 hours
[2026-05-22 08:05:01] SENSOR #1 OVERSTAY — Occupied for 14.0 hours
[2026-05-22 08:06:01] SENSOR #1 OVERSTAY — Occupied for 14.0 hours
[2026-05-22 08:07:02] SENSOR #1 OVERSTAY — Occupied for 14.0 hours
[2026-05-22 08:08:01] SENSOR #1 OVERSTAY — Occupied for 14.0 hours
[2026-05-22 08:09:01] SENSOR #1 OVERSTAY — Occupied for 14.1 hours
[2026-05-22 08:10:01] SENSOR #1 OVERSTAY — Occupied for 14.1 hours
[2026-05-22 08:11:01] SENSOR #1 OVERSTAY — Occupied for 14.1 hours
[2026-05-22 08:18:42] SENSOR #1 OVERSTAY — Occupied for 14.2 hours
[2026-05-22 08:19:01] SENSOR #1 OVERSTAY — Occupied for 14.2 hours
[2026-05-22 08:20:01] SENSOR #1 OVERSTAY — Occupied for 14.2 hours
[2026-05-22 08:21:01] SENSOR #1 OVERSTAY — Occupied for 14.3 hours
[2026-05-22 08:22:01] SENSOR #1 OVERSTAY — Occupied for 14.3 hours
[2026-05-22 08:23:01] SENSOR #1 OVERSTAY — Occupied for 14.3 hours
[2026-05-22 08:24:01] SENSOR #1 OVERSTAY — Occupied for 14.3 hours
[2026-05-22 08:25:01] SENSOR #1 OVERSTAY — Occupied for 14.3 hours
[2026-05-22 08:26:01] SENSOR #1 OVERSTAY — Occupied for 14.3 hours
[2026-05-22 08:27:01] SENSOR #1 OVERSTAY — Occupied for 14.4 hours
[2026-05-22 08:28:01] SENSOR #1 OVERSTAY — Occupied for 14.4 hours
[2026-05-22 08:29:01] SENSOR #1 OVERSTAY — Occupied for 14.4 hours
[2026-05-22 08:30:01] SENSOR #1 OVERSTAY — Occupied for 14.4 hours
[2026-05-22 08:31:01] SENSOR #1 OVERSTAY — Occupied for 14.4 hours
[2026-05-22 08:32:01] SENSOR #1 OVERSTAY — Occupied for 14.4 hours
[2026-05-22 08:33:01] SENSOR #1 OVERSTAY — Occupied for 14.5 hours
[2026-05-22 09:48:01] SENSOR #2 OVERSTAY — Occupied for 0.0 hours
[2026-05-22 09:49:01] SENSOR #2 OVERSTAY — Occupied for 0.0 hours
[2026-05-22 09:50:01] SENSOR #2 OVERSTAY — Occupied for 0.0 hours
[2026-05-22 09:51:01] SENSOR #2 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 09:52:01] SENSOR #2 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 09:53:01] SENSOR #2 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 09:54:01] SENSOR #2 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 09:55:01] SENSOR #2 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 09:56:02] SENSOR #2 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 09:57:01] SENSOR #2 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 09:58:01] SENSOR #2 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 09:59:01] SENSOR #2 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 10:00:01] SENSOR #2 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 10:03:01] SENSOR #3 OVERSTAY — Occupied for 0.0 hours
[2026-05-22 10:04:01] SENSOR #3 OVERSTAY — Occupied for 0.0 hours
[2026-05-22 10:05:01] SENSOR #3 OVERSTAY — Occupied for 0.0 hours
[2026-05-22 10:06:01] SENSOR #3 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 10:07:02] SENSOR #3 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 10:08:01] SENSOR #3 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 10:09:01] SENSOR #3 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 10:10:01] SENSOR #3 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 10:11:01] SENSOR #3 OVERSTAY — Occupied for 0.1 hours
[2026-05-22 10:12:01] SENSOR #3 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 10:13:01] SENSOR #3 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 10:14:01] SENSOR #3 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 10:15:02] SENSOR #3 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 10:16:01] SENSOR #3 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 10:17:01] SENSOR #3 OVERSTAY — Occupied for 0.2 hours
[2026-05-22 10:18:01] SENSOR #3 OVERSTAY — Occupied for 0.3 hours
[2026-05-22 10:19:01] SENSOR #3 OVERSTAY — Occupied for 0.3 hours
[2026-05-22 10:20:01] SENSOR #3 OVERSTAY — Occupied for 0.3 hours
[2026-05-22 10:21:01] SENSOR #3 OVERSTAY — Occupied for 0.3 hours
[2026-05-22 10:22:02] SENSOR #3 OVERSTAY — Occupied for 0.3 hours
[2026-05-22 10:23:01] SENSOR #3 OVERSTAY — Occupied for 0.3 hours
